Date,Username,User tag,Content,Mentions,link
"2024-01-27,19:24:23","white_give","#0","你这sb","",""
"2024-01-27,19:24:24",".misoudon","#0","😅","",""
"2024-01-27,19:24:29","xx_lpyyds","#0","谁说我要来了😅","",""
"2024-01-27,19:24:34","white_give","#0","https://tenor.com/view/team-liquid-raz-league-of-legends-minions-gif-23860292","",""
"2024-01-27,19:24:34",".misoudon","#0","md","",""
"2024-01-27,19:24:38","xx_lpyyds","#0","我自己都没说我玩","",""
"2024-01-27,19:25:18","jackyhe30","#0","11111","",""
"2024-01-27,19:25:19","jackyhe30","#0","我来了","",""
"2024-01-27,19:25:26","jackyhe30","#0","😋😋😋","",""
"2024-01-27,19:25:42","okainotonline","#0","✌️","",""
"2024-01-27,19:29:28","white_give","#0","？","",""
"2024-01-27,19:29:42","white_give","#0","这么优雅","",""
"2024-01-27,19:29:56","white_give","#0","要拿红酒杯了","",""
"2024-01-27,19:30:06","xx_lpyyds","#0","纯听歌局","",""
"2024-01-27,19:30:19","white_give","#0","🍷","",""
"2024-01-27,19:30:36","xx_lpyyds","#0","🍷","",""
"2024-01-27,19:30:49","white_give","#0","<a:cooldoge:740191349424259083>","",""
"2024-01-27,20:15:43",".misoudon","#0","6","",""
"2024-01-27,23:36:44","okainotonline","#0","018d4aeb-f8af-6240-d9d7-b701c412c72d","",""
"2024-01-27,23:45:51","xx_lpyyds","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1200783734799073410/Screenshot_2024-01-27_234539.png?ex=65ec59ff&is=65d9e4ff&hm=70a2ce2bbd19764eb85a8d6f93baaf15e9dbd37cec7785223fd15596f6e829e1&"
"2024-01-29,21:08:21","okainotonline","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1201468873606713415/image.png?ex=65eed815&is=65dc6315&hm=58eaac7627f1f543b18fe726d85239ee45245a521a9eee7fdb18c1108c7d0929&"
"2024-01-29,21:08:43","okainotonline","#0","杀光所有傻逼👳","",""
"2024-01-29,21:09:19","malappc","#0","讨厌你这种压力怪","",""
"2024-01-29,21:09:28","okainotonline","#0","他妈今天葬礼是吧 tmr 发我","",""
"2024-01-29,21:09:30","malappc","#0","我最喜欢当last minute组员了","",""
"2024-01-29,21:09:59","malappc","#0","周四due当然周三做啦👉👈","",""
"2024-01-29,21:09:59","okainotonline","#0","不是 那个我叫他发的东西三天前就叫他写了","",""
"2024-01-29,21:10:07","okainotonline","#0","一个小时就可以写的","",""
"2024-01-29,21:10:12","okainotonline","#0","他不写","",""
"2024-01-29,21:10:13","malappc","#0","哈哈哈哈哈哈哈哈","",""
"2024-01-29,21:10:16","malappc","#0","把他杀了","",""
"2024-01-29,21:10:22","okainotonline","#0","周三做不完的","",""
"2024-01-29,21:10:31","okainotonline","#0","很多","",""
"2024-01-29,21:10:39","okainotonline","#0","现在的进度都是我一个人在写","",""
"2024-01-29,21:10:54","malappc","#0","你太惨了","",""
"2024-01-29,21:11:00","malappc","#0","但是还在玩游戏","",""
"2024-01-29,21:11:08","okainotonline","#0","没","",""
"2024-01-29,21:11:15","okainotonline","#0","henry叫我来测试他的麦","",""
"2024-01-29,21:11:24","malappc","#0","oo","",""
"2024-01-29,21:11:29","然_","#5256","我已经准备启动了","",""
"2024-01-29,21:11:43","然_","#5256","：）","",""
"2024-01-29,21:14:37","okainotonline","#0","要不是这是随机分组 我这辈子不可能主动找👳 做队友","",""
"2024-01-29,21:14:43","okainotonline","#0","次次被恶心","",""
"2024-01-30,00:24:52","然_","#5256","🈶️🈚️致命公司OO","",""
"2024-01-30,21:01:42","xx_lpyyds","#0","🈶️🈚️致命公司OO","",""
"2024-01-30,22:08:32","然_","#5256","OO","",""
"2024-01-30,22:08:35","然_","#5256","晚点ok","",""
"2024-01-31,02:26:04","okainotonline","#0","👀","",""
"2024-01-31,02:26:08",".misoudon","#0","?","",""
"2024-01-31,02:26:24","white_give","#0","https://tenor.com/view/team-liquid-raz-league-of-legends-minions-gif-23860292","",""
"2024-01-31,02:47:22","okainotonline","#0","<@486098923488935948> <@688923339166711866> 公司","white_give#0、然_#5256",""
"2024-01-31,04:02:23",".misoudon","#0","<@688923339166711866>","white_give#0",""
"2024-01-31,04:09:19","okainotonline","#0","","","https://cdn.discordapp.com/attachments/975015717613232158/1201937197851213874/Untitled_video_-_Made_with_Clipchamp.mp4?ex=65f08c3e&is=65de173e&hm=69ad5f27ec8ef9e9f03e7196e612a22d9b0514cec764c0a228502fe5d6a2e5ad&"
"2024-01-31,04:11:44","okainotonline","#0","","",""
"2024-01-31,04:27:19","然_","#5256","睡觉😪","",""
"2024-01-31,19:31:02","white_give","#0","有无人","",""
"2024-01-31,19:31:19","white_give","#0","今天是我lol在我电脑上的最后一天","",""
"2024-01-31,19:31:22","white_give","#0","https://tenor.com/view/team-liquid-raz-league-of-legends-minions-gif-23860292","",""
"2024-01-31,19:31:28","malappc","#0","👎👎👎","",""
"2024-01-31,19:31:35","malappc","#0","你不是要自己打排位","",""
"2024-01-31,19:31:51","white_give","#0","双排也行捏","",""
"2024-01-31,19:31:58","white_give","#0","但我只打排位","",""
"2024-01-31,19:32:00","white_give","#0","https://tenor.com/view/league-of-legends-lol-meme-pepe-gif-25444442","",""
"2024-01-31,19:32:06","malappc","#0","我跟你排位","",""
"2024-01-31,19:32:14","malappc","#0","🫶","",""
"2024-02-01,01:25:19","okainotonline","#0","MaskedEnemyOverhaul","",""
"2024-02-01,02:00:47","white_give","#0","wo 10 mins","",""
"2024-02-01,02:00:52","white_give","#0","在吃东西","",""
"2024-02-01,02:53:00","watashinokato","#0","溜了","",""
"2024-02-01,20:04:26","watashinokato","#0","我们农也有自己的龙王","","https://cdn.discordapp.com/attachments/975015717613232158/1202539952014102580/v0d00fg10000cmsc2abc77u4c6e6078g.mov?ex=65e9831a&is=65d70e1a&hm=3422375e816c17c1e16fb9753d8179c1a148a798c645a20a28ce27d5db8c12ad&"
"2024-02-01,20:04:34","watashinokato","#0","我直接玩爆","",""
"2024-02-01,20:09:43","okainotonline","#0","有点像联盟小唐龙的妈","",""
"2024-02-01,20:09:50","okainotonline","#0","飞在天上","",""
"2024-02-01,20:09:58","okainotonline","#0","喷火的范围也一样","",""
"2024-02-01,20:10:16","watashinokato","#0","诋毁","",""
"2024-02-01,20:10:41","okainotonline","#0","这是真相","",""
"2024-02-01,20:53:12","xx_lpyyds","#0","👍","",""
"2024-02-01,23:49:06",".misoudon","#0","<@926065862048374814>","xx_lpyyds#0",""
"2024-02-01,23:57:15","然_","#5256","？","",""
"2024-02-02,21:49:35","malappc","#0","有没有aram选手","",""
"2024-02-02,23:40:56","tz0826z","#0","应该问有没有学习的","",""
"2024-02-02,23:41:06","malappc","#0","我不允许","",""
"2024-02-02,23:41:21","malappc","#0","你们学习的孤立我","",""
"2024-02-02,23:41:26","tz0826z","#0","我相信大家都是爱学习的好学生","",""
"2024-02-02,23:41:47","malappc","#0","那我是什么特别特别坏的人吗","",""
"2024-02-02,23:42:15","tz0826z","#0","此处逻辑有误，你只是不爱学习的好学生","",""
"2024-02-02,23:43:15","malappc","#0","哈哈哈哈哈哈哈哈","",""
"2024-02-02,23:43:17","malappc","#0","好","",""
"2024-02-02,23:44:01","okainotonline","#0","学习必须学","",""
"2024-02-02,23:44:14","tz0826z","#0","是吧","",""
"2024-02-03,00:00:43","tz0826z","#0","发现已经原腻了","",""
"2024-02-03,00:00:50","tz0826z","#0","该把lol下回来吗","",""
"2024-02-03,00:00:57","malappc","#0","下下下","",""
"2024-02-03,00:01:13","malappc","#0","他俩都删了","",""
"2024-02-03,00:01:19","tz0826z","#0","？","",""
"2024-02-03,00:01:23","malappc","#0","总得有人陪我玩吧","",""
"2024-02-03,00:01:30","tz0826z","#0","因为summerterm？","",""
"2024-02-03,00:01:38","malappc","#0","lew少和a少","",""
"2024-02-03,00:01:40","malappc","#0","对","",""
"2024-02-03,00:01:46","malappc","#0","🥀","",""
"2024-02-03,00:01:49",".misoudon","#0","一个要考试一个心态崩了","",""
"2024-02-03,00:01:53",".misoudon","#0","你快回来","",""
"2024-02-03,00:02:05",".misoudon","#0","我需要世界第一adc","",""
"2024-02-03,00:03:20","tz0826z","#0","哈哈哈哈","",""
"2024-02-03,00:03:29","tz0826z","#0","我配不上世界第一辅助","",""
"2024-02-03,00:03:34",".misoudon","#0","😭😭😭😭😭😭😭","",""
"2024-02-03,00:03:42",".misoudon","#0","抛弃我了","",""
"2024-02-03,00:04:09","tz0826z","#0","绷不住了","malappc#0",""
"2024-02-03,00:05:05","okainotonline","#0","都别玩了","",""
"2024-02-03,17:57:06","white_give","#0","@all","",""
"2024-02-03,17:57:15","white_give","#0","@everyone","",""
"2024-02-03,17:57:24","white_give","#0","明日","",""
"2024-02-03,17:57:26","white_give","#0","三国杀","",""
"2024-02-03,17:57:29","white_give","#0","我家","",""
"2024-02-03,17:57:32","white_give","#0","报名","",""
"2024-02-03,17:57:48","malappc","#0","1","",""
